121,0.56
170,0.65
92,0.19047619047619047
31,0.5217391304347826
39,0.28
1131,0.3125
82,0.64
62,0.16
297,0.72
742,0.68
450,0.68
61,0.64
174,0.64
40,0.56
540,0.36
100,0.6
215,0
19,0.76
302,0.2727272727272727
415,1.0
362,0.44
34,0.56
107,0.4
171,0.5
43,0.5833333333333334
64,0.36
16,0.4166666666666667
493,0.96
476,0.625
135,0.6666666666666666
194,0.38095238095238093
81,0.47058823529411764
139,0.5909090909090909
280,0.44
8,0.4782608695652174
175,0.7692307692307693
208,0.6666666666666666
134,0.45454545454545453
482,0.4583333333333333
187,0.6
424,0.23076923076923078
95,0.48
541,0.48
77,0.38461538461538464
225,0.6956521739130435
295,0.44
96,0.48
122,0.44
54,0.56
434,0.96
37,0.52
25,0.52
147,0.6842105263157895
128,0.6
227,0.5833333333333334
118,0.56
116,0.36
573,0.52
153,0.5263157894736842
157,0.6
111,0.72
1118,0.5217391304347826
162,0.8095238095238095
695,0
426,0.44
137,0.48
80,0.5
1472,0.44
106,0.48
209,0.5555555555555556
674,0.4583333333333333
104,0.3076923076923077
3,0.64
818,0.6956521739130435
63,0.30434782608695654
243,0.4583333333333333
324,0.4
99,0.7916666666666666
428,0.5
155,1.0
689,0.6086956521739131
24,0
188,0.48
108,0.6
365,0.21739130434782608
146,0.44
36,0.6818181818181818
403,0.52
2,0.23529411764705882
429,0.8
90,0.48
310,0.2631578947368421
42,0.391304347826087
199,0.44
15,0.4444444444444444
105,0.75
119,0.5217391304347826
712,0.76
140,0.44
717,0.64
67,0.96
9,0.28
112,0.9565217391304348
631,0.68
150,0.8260869565217391
457,0.72
113,0.3333333333333333
85,0.6
201,0.5714285714285714
148,0.44
124,0.48
22,0.44
58,0.32
189,0.6
312,0.4583333333333333
808,0.5238095238095238
673,0.6
279,0.34782608695652173
165,0.64
50,0.56
242,0.72
562,0.875
17,0.09523809523809523
888,0.64
136,0.5833333333333334
84,0.8235294117647058
87,0.625
379,0.6111111111111112
305,0.6
784,0.7272727272727273
282,0.8636363636363636
109,0.76
251,0.4090909090909091
48,0.72
101,0.7916666666666666
169,0.45454545454545453
759,0.56
190,0.8571428571428571
75,0.3888888888888889
368,1.0
88,0.5555555555555556
142,0.52
59,0.4166666666666667
66,0.48
229,0
522,0.6666666666666666
145,0.9444444444444444
609,0.45
70,0.44
45,0.52
55,0
233,0.7222222222222222
152,0.64
263,0.875
255,0.68
38,0.5882352941176471
178,0.7391304347826086
72,0.5416666666666666
78,0.4166666666666667
79,0.64
115,0.5
317,0.64
74,0.8
506,0.7
133,0.4444444444444444
29,0.16666666666666666
510,0.7083333333333334
102,0.47058823529411764
285,0.8333333333333334
1,0.42105263157894735
35,0.56
353,0.52
23,0.56
311,0.64
21,0.30434782608695654
177,0.44
73,0.6
248,0.72
14,0.64
30,0.68
52,0.75
200,0.7727272727272727
144,0.52
183,0.6
123,0.44
608,0.2916666666666667
68,0.7142857142857143
32,0.7083333333333334
287,0
176,0.68
46,0.7727272727272727
274,0.6666666666666666
192,0
791,0.5909090909090909
56,0.64
114,0.36363636363636365
258,0.48
447,0.6
93,0.56
281,0.4
168,0.5833333333333334
94,0.6
180,0.5
517,0.2
439,0.35714285714285715
151,0.6666666666666666
65,0.6666666666666666
182,0.5416666666666666
344,0.375
97,0.6666666666666666
292,0.2857142857142857
226,0.7916666666666666
69,0.52
141,0.43478260869565216
349,0
18,0.2
53,0.8260869565217391
149,0.68
86,0.6153846153846154
13,0.32
179,0.9130434782608695
469,0.47368421052631576
158,0.5
76,0.26666666666666666
71,0.625
41,0.64
172,0.68
408,0.6521739130434783
181,0.6956521739130435
126,0.3333333333333333
156,0.5625
117,0.44
120,0.5833333333333334
284,0.6
591,0.8
1307,0.7272727272727273
210,0.21739130434782608
381,0.4
265,0.68
228,0.9166666666666666
241,0.48
456,0.52
26,0.36363636363636365
491,0.6
252,0.6
663,0.5416666666666666
272,0.6666666666666666
127,0.5909090909090909
677,0.42857142857142855
166,0.6666666666666666
198,0.52
159,0.72
4,0.64
184,0.52
234,0.4
129,0.84
173,0.5
260,0.36363636363636365
60,0.6
268,0.6
6,0.4
197,0.7058823529411765
214,0.28
27,0.5833333333333334
204,0.5238095238095238
325,0.6
392,0.6363636363636364
138,0.68
246,0.56
223,0.6
164,0.72
399,0.2
83,0.8333333333333334
264,0.56
130,0.6666666666666666
328,0.6086956521739131
405,0.48
425,0.6956521739130435
309,0.52
91,0.4166666666666667
5,0.44
98,0.2222222222222222
1050,0.6
10,1.0
2279,0.64
356,0.7647058823529411
28,0.5
7,0.7058823529411765
382,0.7857142857142857
764,0.56
293,0.8
103,0.125
195,0.8095238095238095
395,0.3333333333333333
49,0.36
12,0.75
821,0.0
859,0.625
33,0.3684210526315789
306,0.7777777777777778
125,0.4
220,0.48
256,0.6
186,0.6521739130434783
20,0.55
232,0.7
110,0.48
44,0.36
57,0.48
273,0
193,0.5
89,0.32
160,0.7083333333333334
298,0.45454545454545453
11,0.5909090909090909
143,0.4166666666666667
330,0.5
452,0.36
131,0.36
509,0.92
51,0.45
132,0.44
47,0.36
266,0.7619047619047619
250,0.45454545454545453
